economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,123643590,1.472067347,2,29,2,5,1,,1,1,1,2,2,2,,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2,1,,1,1,,1,1,1,1,1,1,3,2,1,1,,,2,,,,1,1,1,1,,,2,,,,,,,1,2,2,1,,,1,1,2,2,1,,2,1,2,3,1,2,,1,1,4,1,4,2,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171822413,0.168842647,1,32,3,3,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,1,2,2,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,1,4,4,4,2,4,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179482263,2.14529533,1,31,1,4,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,1,,,,,,,1,1,2,2,1,1,,1,1,1,2,1,,1,2,2,2,1,2,1,,1,2,1,1,1,,,1,2,2,2,1,1,2,1,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,3,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,127983666,1.310714797,1,49,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,2,3,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179448992,0.458311181,2,44,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,2,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,184961876,1.596133293,1,63,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,1,2,1,2,1,1,,0,0,4,2,2,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133460646,0.171660166,1,25,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,3,3,1,1,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,1,1,4,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,130747146,0.54772011,2,25,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141136208,1.947322038,1,60,2,4,1,,1,1,0,1,1,2,,,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113327263,0.270290887,1,25,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,2,2,2,,6,2,2,1,2,2,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,2,2,1,1,,0,0,2,2,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210886786,1.193596216,2,59,2,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,152056141,0.655357399,1,46,2,4,1,,1,1,0,1,2,2,,,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,4,1,,1,1,4,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138343666,1.206588153,2,27,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,3,1,,1,0,2,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113226980,0.655357399,1,48,2,1,2,,1,1,1,2,2,1,2,,1,1,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,,,1,2,1,2,1,,1,1,2,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203816627,0.214327743,1,35,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,2,1,2,2,2,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,0,4,4,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,164636522,1.158279366,1,51,1,1,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,1,1,1,2,2,1,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,1,1,2,,,1,1,2,2,1,,1,1,2,2,1,2,,0,1,2,1,1,2,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,133418366,1.391664366,1,30,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,1,1,1,2,1,,2,2,,2,1,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,1,3,1,,1,1,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121614599,0.954937831,2,25,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,1,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,3,2,1,,0,1,4,2,4,4,4,2,2,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172914244,0.500904717,1,22,2,5,2,,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,,2,2,2,1,,1,2,2,1,2,1,1,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183354662,0.5444732,1,35,3,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,2,1,1,2,1,,1,0,4,3,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183401168,1.843400622,1,15,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141235303,0.170535978,1,24,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,1,2,1,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,0,1,4,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,126156174,0.372748689,1,20,2,5,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,2,2,2,2,2,,,2,1,1,2,1,,2,2,2,2,1,1,1,,1,1,1,1,2,2,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,4,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,128084328,0.629531545,1,41,2,3,1,,1,1,1,,,1,2,,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,2,1,2,1,,2,2,2,2,2,2,1,,2,1,1,1,2,2,1,2,,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,1,2,2,,0,1,1,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,161614926,1.301381826,1,27,3,2,1,,1,1,1,1,2,2,,,2,1,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138984919,2.617313287,1,30,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,1,2,1,2,1,,2,2,,2,1,1,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,1,2,2,2,1,,2,,,,,,1,1,1,1,1,1,,1,1,3,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,123052885,2.00361887,1,21,2,2,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,3,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,206959227,2.297506539,2,15,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,2,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,130430400,2.17365213,1,55,3,5,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,2,,1,1,1,2,2,,1,1,,2,2,2,2,,5,2,3,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,3,3,3,,2,,1,0,4,4,4,2,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201747016,0.821580165,2,25,3,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,4,2,,0,0,4,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,197929241,0.43095306,1,23,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,1,1,1,,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,2,2,1,4,2,,1,1,2,4,4,2,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,140786562,0.885299533,1,15,1,1,2,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,136567192,1.687758143,2,30,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,1,2,2,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,2,,0,0,4,4,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,158191981,0.954937831,2,33,2,3,1,,1,1,0,2,2,1,1,1,1,2,1,1,2,2,1,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,2,,1,2,2,2,2,2,3,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,1,4,4,4,4,4,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,169893887,1.737108222,2,51,3,3,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,2,1,,,,,,,,,,,,,,,,2,2,1,2,2,2,,1,2,1,2,1,,1,1,2,1,1,1,1,1,4,1,1,1,1,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,2,1,,1,1,4,2,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,115721330,1.290406246,2,58,2,4,1,,1,1,0,1,1,1,1,2,2,2,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,4,2,2,1,2,2,1,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,2,1,1,2,1,1,,1,1,2,4,4,2,2,2,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,117316169,0.525773377,1,18,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,,,,,,,,,,,2,,,1,1,1,2,1,,1,2,,2,1,2,1,,6,2,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,1,1,4,1,,1,1,4,3,4,4,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,160842592,0.289543897,2,41,3,5,2,,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,1,1,2,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,1,1,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,132026098,0.803007184,2,21,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201262567,0.421379879,1,22,2,4,1,,1,1,0,1,2,1,1,1,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,1,,2,1,2,,,,2,2,,2,2,1,1,,4,1,1,1,2,2,1,2,,,,2,,,,,,1,2,1,2,,,2,1,2,2,2,1,,2,,,,,,1,1,2,1,2,1,,1,1,1,2,4,4,4,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204165832,3.112743958,2,39,2,2,1,,1,1,1,1,1,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,2,1,1,1,2,,1,1,2,1,1,1,1,1,2,3,3,1,1,,,1,1,,,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,117089509,0.327707968,1,42,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,1,2,2,,,,,,,,,,,2,,,2,1,2,,,,2,2,,1,1,2,1,1,3,1,2,1,2,1,2,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,2,2,1,,1,1,4,4,4,4,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172922225,0.289543897,2,38,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,3,3,,1,,1,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,200714933,0.312496564,1,26,2,3,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,2,2,1,1,,0,1,1,4,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204145756,2.008481637,2,48,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171772292,0.214816619,1,24,3,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,6,3,3,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,3,3,,2,,1,0,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,139284277,0.923646254,2,52,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,3,3,2,,0,0,4,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192066209,0.980821963,1,50,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,1,2,,,,,,,,,,,2,,,2,1,2,,,,1,2,,1,1,1,2,2,2,1,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,1,1,,1,1,4,2,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,202223650,0.736033673,2,25,2,1,1,,1,1,0,,,1,2,,1,2,1,2,,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,1,2,1,,2,1,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,3,1,,0,1,4,2,4,4,2,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178102864,1.290406246,2,66,3,5,1,,1,1,0,1,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,1,,2,2,1,2,1,,1,1,,2,1,1,2,,3,3,3,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,1,1,2,,,2,,,,,,2,2,2,3,2,3,,1,1,1,4,1,4,2,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210823830,0.352982027,2,21,2,5,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,1,,,,,,,1,2,2,1,2,,,1,1,1,2,1,,1,2,1,2,2,2,2,,2,1,2,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,1,0,4,4,4,4,2,4,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,209843200,1.045287289,2,23,3,5,1,,1,1,0,1,1,2,,,2,1,2,,,,1,1,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,1,2,1,2,2,1,1,2,2,1,2,,,,,,1,2,1,2,,,1,1,2,2,2,2,2,2,,,,,,2,2,2,2,1,2,,1,1,1,3,4,4,4,2,2,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137270585,0.264938029,2,42,3,5,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,2,1,1,,1,1,1,2,1,,1,1,1,2,2,2,2,,1,2,2,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,3,2,3,1,2,,1,0,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,129107072,0.490389488,1,31,2,5,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,1,2,2,1,2,,,1,1,1,3,1,,2,2,2,2,2,2,2,,3,2,2,1,2,2,1,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,0,4,4,4,4,1,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121022631,0.551911198,1,19,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,149042647,0.168433106,1,22,3,5,1,,1,1,1,2,1,1,2,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,2,1,1,2,1,,2,1,1,2,1,1,1,,2,2,2,2,,,,1,1,,,2,,,,,,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,1,1,2,4,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112028953,0.678083363,2,19,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,0,1,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,175723020,0.44198488,1,60,2,5,1,,1,1,1,1,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,2,1,2,2,2,,1,1,1,2,1,,1,1,2,2,2,1,2,,3,3,3,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,1,1,1,4,4,4,2,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183114972,1.002348093,2,34,3,5,1,,1,1,0,2,2,2,,,1,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,3,2,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,2,2,1,2,1,0
